id,name,state,postcode,lat,lng
505,EAST RYDE,NSW,2113,-33.813769,151.140289
506,MACQUARIE PARK,NSW,2113,-33.779795,151.134041
507,NORTH RYDE,NSW,2113,-33.796770,151.124355
508,DENISTONE,NSW,2114,-33.799441,151.079590
509,DENISTONE WEST,NSW,2114,-33.800822,151.076950
510,MEADOWBANK,NSW,2114,-33.815912,151.090715
511,MELROSE PARK,NSW,2114,-33.816575,151.076089
512,WEST RYDE,NSW,2114,-33.807712,151.088724
513,ERMINGTON,NSW,2115,-33.814144,151.054495
514,RYDALMERE,NSW,2116,-33.812333,151.041737
515,DUNDAS,NSW,2117,-33.799405,151.044189
516,DUNDAS VALLEY,NSW,2117,-33.787240,151.061185
517,OATLANDS,NSW,2117,-33.796298,151.026314
518,TELOPEA,NSW,2117,-33.795986,151.045106
519,CARLINGFORD,NSW,2118,-33.782959,151.047707
520,BEECROFT,NSW,2119,-33.749498,151.064533
521,CHELTENHAM,NSW,2119,-33.761690,151.079364
522,PENNANT HILLS,NSW,2120,-33.738681,151.071433
523,THORNLEIGH,NSW,2120,-33.730816,151.081226
524,WESTLEIGH,NSW,2120,-33.711956,151.072836
525,EPPING,NSW,2121,-33.772549,151.082365
526,NORTH EPPING,NSW,2121,-33.759777,151.087742
527,EASTWOOD,NSW,2122,-33.789986,151.080914
528,MARSFIELD,NSW,2122,-33.783971,151.094241
529,WEST PENNANT HILLS,NSW,2125,-33.753676,151.039113
530,CHERRYBROOK,NSW,2126,-33.721632,151.044318
531,HOMEBUSH BAY,NSW,2127,-33.852830,151.076186
532,NEWINGTON,NSW,2127,-33.839276,151.054828
533,SILVERWATER,NSW,2128,-33.835928,151.047591
534,SUMMER HILL,NSW,2130,-33.891712,151.137258
535,ASHFIELD,NSW,2131,-33.889533,151.125862
536,CROYDON,NSW,2132,-33.883163,151.114771
537,CROYDON PARK,NSW,2133,-33.895299,151.108581
538,BURWOOD,NSW,2134,-33.881270,151.104641
539,STRATHFIELD,NSW,2135,-33.873913,151.093993
540,BURWOOD HEIGHTS,NSW,2136,-33.888328,151.103412
541,ENFIELD,NSW,2136,-33.886854,151.092425
542,STRATHFIELD SOUTH,NSW,2136,-33.891711,151.082992
543,BREAKFAST POINT,NSW,2137,-33.841583,151.107502
544,CABARITA,NSW,2137,-33.849081,151.113765
545,CONCORD,NSW,2137,-33.857857,151.103502
546,MORTLAKE,NSW,2137,-33.843435,151.106980
547,NORTH STRATHFIELD,NSW,2137,-33.857460,151.091954
548,CONCORD WEST,NSW,2138,-33.848041,151.087326
549,LIBERTY GROVE,NSW,2138,-33.841665,151.083609
550,RHODES,NSW,2138,-33.830764,151.088105
551,HOMEBUSH,NSW,2140,-33.859654,151.081847
552,HOMEBUSH WEST,NSW,2140,-33.866788,151.069369
553,BERALA,NSW,2141,-33.871904,151.031033
554,LIDCOMBE,NSW,2141,-33.865218,151.043519
555,ROOKWOOD,NSW,2141,-33.866398,151.058147
556,CAMELLIA,NSW,2142,-33.816872,151.022191
557,CLYDE,NSW,2142,-33.832322,151.019414
558,GRANVILLE,NSW,2142,-33.835887,151.010640
559,HOLROYD,NSW,2142,-33.829836,150.993334
560,ROSEHILL,NSW,2142,-33.819992,151.024558
561,SOUTH GRANVILLE,NSW,2142,-33.863022,151.006224
562,BIRRONG,NSW,2143,-33.890220,151.022398
563,POTTS HILL,NSW,2143,-33.898247,151.031087
564,REGENTS PARK,NSW,2143,-33.883928,151.023796
565,AUBURN,NSW,2144,-33.849322,151.033421
566,CONSTITUTION HILL,NSW,2145,,
567,GIRRAWEEN,NSW,2145,-33.799843,150.947276
568,GREYSTANES,NSW,2145,-33.829667,150.951452
569,MAYS HILL,NSW,2145,-33.820660,150.990511
570,PEMULWUY,NSW,2145,-33.815942,150.920776
571,PENDLE HILL,NSW,2145,-33.801912,150.955614
572,SOUTH WENTWORTHVILLE,NSW,2145,-33.823892,150.969376
573,WENTWORTHVILLE,NSW,2145,-33.823892,150.969376
574,WESTMEAD,NSW,2145,-33.805332,150.986608
575,OLD TOONGABBIE,NSW,2146,-33.792713,150.974108
576,TOONGABBIE,NSW,2146,-33.792713,150.974108
577,KINGS LANGLEY,NSW,2147,-33.742079,150.922711
578,LALOR PARK,NSW,2147,-33.761339,150.930337
579,SEVEN HILLS,NSW,2147,-33.775477,150.934257
580,SEVEN HILLS WEST,NSW,2147,-33.771047,150.923871
581,ARNDELL PARK,NSW,2148,-33.787266,150.871959
582,BLACKTOWN,NSW,2148,-33.770184,150.908501
583,BLACKTOWN WESTPOINT,NSW,2148,,
584,HUNTINGWOOD,NSW,2148,-33.797537,150.879863
585,KINGS PARK,NSW,2148,-33.745736,150.904598
586,MARAYONG,NSW,2148,-33.746168,150.898338
587,PROSPECT,NSW,2148,-33.801553,150.916198
588,HARRIS PARK,NSW,2150,-33.822427,151.008961
589,PARRAMATTA,NSW,2150,-33.816957,151.003451
590,NORTH PARRAMATTA,NSW,2151,-33.798043,151.010707
591,NORTH ROCKS,NSW,2151,-33.768119,151.028540
592,NORTHMEAD,NSW,2152,-33.783330,150.994745
593,BAULKHAM HILLS,NSW,2153,-33.758601,150.992887
594,BELLA VISTA,NSW,2153,-33.737345,150.955010
595,WINSTON HILLS,NSW,2153,-33.776054,150.987795
596,CASTLE HILL,NSW,2154,-33.732307,151.005616
597,BEAUMONT HILLS,NSW,2155,-33.703416,150.946875
598,KELLYVILLE,NSW,2155,-33.712415,150.958009
599,KELLYVILLE RIDGE,NSW,2155,-33.700104,150.928650
600,ROUSE HILL,NSW,2155,-33.682068,150.915397
601,ANNANGROVE,NSW,2156,-33.657772,150.943505
602,GLENHAVEN,NSW,2156,-33.703218,151.006899
603,KENTHURST,NSW,2156,-33.661023,151.005034
604,CANOELANDS,NSW,2157,-33.508714,151.061148
605,FOREST GLEN,NSW,2157,-33.549519,151.012846
606,GLENORIE,NSW,2157,-33.620011,151.023035
607,DURAL,NSW,2158,-33.681875,151.028435
608,MIDDLE DURAL,NSW,2158,-33.648471,151.021276
609,ARCADIA,NSW,2159,-33.623101,151.052726
610,BERRILEE,NSW,2159,-33.614970,151.095573
611,FIDDLETOWN,NSW,2159,-33.602321,151.055702
612,GALSTON,NSW,2159,-33.652661,151.043059
613,MERRYLANDS,NSW,2160,-33.834612,150.979468
614,MERRYLANDS WEST,NSW,2160,-33.832864,150.972036
615,GUILDFORD,NSW,2161,-33.853984,150.985958
616,GUILDFORD WEST,NSW,2161,-33.851099,150.972299
617,OLD GUILDFORD,NSW,2161,-33.867084,150.988073
618,YENNORA,NSW,2161,-33.860889,150.969356
619,CHESTER HILL,NSW,2162,-33.883157,151.001185
620,SEFTON,NSW,2162,-33.885501,151.011469
621,CARRAMAR,NSW,2163,-33.884558,150.961884
622,LANSDOWNE,NSW,2163,-33.893687,150.971005
623,VILLAWOOD,NSW,2163,-33.883679,150.976468
624,SMITHFIELD,NSW,2164,-33.853546,150.940431
625,WETHERILL PARK,NSW,2164,-33.847512,150.913204
626,WOODPARK,NSW,2164,-33.840630,150.961859
627,FAIRFIELD,NSW,2165,-33.868529,150.955512
628,FAIRFIELD EAST,NSW,2165,-33.869449,150.977528
629,FAIRFIELD HEIGHTS,NSW,2165,-33.864603,150.938451
630,FAIRFIELD WEST,NSW,2165,-33.868955,150.922057
631,CABRAMATTA,NSW,2166,-33.895070,150.935889
632,CABRAMATTA WEST,NSW,2166,-33.899136,150.917514
633,CANLEY HEIGHTS,NSW,2166,-33.883633,150.923895
634,CANLEY VALE,NSW,2166,-33.887291,150.943275
635,LANSVALE,NSW,2166,-33.897330,150.952786
636,GLENFIELD,NSW,2167,-33.971305,150.894517
637,ASHCROFT,NSW,2168,-33.917587,150.899095
638,BUSBY,NSW,2168,-33.910896,150.875155
639,CARTWRIGHT,NSW,2168,-33.926577,150.890356
640,GREEN VALLEY,NSW,2168,-33.903526,150.866360
641,HECKENBERG,NSW,2168,-33.911083,150.889921
642,HINCHINBROOK,NSW,2168,-33.916611,150.863863
643,MILLER,NSW,2168,-33.919409,150.885109
644,SADLEIR,NSW,2168,-33.920629,150.890212
645,CASULA,NSW,2170,-33.947350,150.907753
646,CHIPPING NORTON,NSW,2170,-33.916829,150.961662
647,HAMMONDVILLE,NSW,2170,-33.948113,150.953727
648,LIVERPOOL,NSW,2170,-33.925050,150.924429
649,LIVERPOOL SOUTH,NSW,2170,-33.933376,150.906608
650,LURNEA,NSW,2170,-33.931947,150.896105
651,MOOREBANK,NSW,2170,-33.933805,150.953602
652,MOUNT PRITCHARD,NSW,2170,-33.894817,150.903040
653,PRESTONS,NSW,2170,-33.942903,150.872145
654,WARWICK FARM,NSW,2170,-33.913423,150.932752
655,CECIL HILLS,NSW,2171,-33.883696,150.853171
656,HORNINGSEA PARK,NSW,2171,-33.945088,150.842975
657,HOXTON PARK,NSW,2171,-33.926780,150.857888
658,MIDDLETON GRANGE,NSW,2171,-33.922272,150.839967
659,WEST HOXTON,NSW,2171,-33.929150,150.847115
660,PLEASURE POINT,NSW,2172,-33.966909,150.987640
661,SANDY POINT,NSW,2172,-33.975419,150.993967
662,VOYAGER POINT,NSW,2172,-33.964547,150.972380
663,HOLSWORTHY,NSW,2173,-33.950403,150.949972
664,WATTLE GROVE,NSW,2173,-33.963316,150.936403
665,EDMONDSON PARK,NSW,2174,-33.960305,150.858756
666,HORSLEY PARK,NSW,2175,-33.841205,150.846364
667,ABBOTSBURY,NSW,2176,-33.877538,150.867768
668,BOSSLEY PARK,NSW,2176,-33.866260,150.884150
669,EDENSOR PARK,NSW,2176,-33.877057,150.875292
670,GREENFIELD PARK,NSW,2176,-33.872187,150.889408
671,PRAIRIEWOOD,NSW,2176,-33.867342,150.902130
672,ST JOHNS PARK,NSW,2176,-33.885824,150.905403
673,WAKELEY,NSW,2176,-33.873966,150.908880
674,BONNYRIGG,NSW,2177,-33.888801,150.886505
675,BONNYRIGG HEIGHTS,NSW,2177,-33.892667,150.868448
676,CECIL PARK,NSW,2178,-33.874780,150.838225
677,KEMPS CREEK,NSW,2178,-33.880130,150.790485
678,MOUNT VERNON,NSW,2178,-33.862377,150.807887
679,AUSTRAL,NSW,2179,-33.933109,150.812031
680,LEPPINGTON,NSW,2179,-33.964333,150.817270
681,CHULLORA,NSW,2190,-33.892441,151.055898
682,GREENACRE,NSW,2190,-33.906744,151.057271
683,MOUNT LEWIS,NSW,2190,-33.917157,151.047838
684,BELFIELD,NSW,2191,-33.902107,151.083553
685,BELMORE,NSW,2192,-33.916035,151.087500
686,ASHBURY,NSW,2193,-33.901897,151.119320
687,CANTERBURY,NSW,2193,-33.910848,151.121145
688,HURLSTONE PARK,NSW,2193,-33.909964,151.132240
689,CAMPSIE,NSW,2194,-33.910951,151.103745
690,LAKEMBA,NSW,2195,-33.920457,151.075921
691,WILEY PARK,NSW,2195,-33.922464,151.068194
692,PUNCHBOWL,NSW,2196,-33.925686,151.054635
693,ROSELANDS,NSW,2196,-33.933167,151.073197
694,BASS HILL,NSW,2197,-33.898004,150.994316
695,GEORGES HALL,NSW,2198,-33.908159,150.989652
696,YAGOONA,NSW,2199,-33.907725,151.026108
697,BANKSTOWN,NSW,2200,-33.919539,151.034909
698,BANKSTOWN AERODROME,NSW,2200,-33.920032,150.995041
699,CONDELL PARK,NSW,2200,-33.922034,151.011619
700,DULWICH HILL,NSW,2203,-33.904241,151.143319
701,MARRICKVILLE,NSW,2204,-33.910923,151.157187
702,ARNCLIFFE,NSW,2205,-33.936592,151.146805
703,TURRELLA,NSW,2205,-33.929963,151.140643
704,WOLLI CREEK,NSW,2205,-33.930744,151.155272
705,CLEMTON PARK,NSW,2206,-33.925357,151.103282
706,EARLWOOD,NSW,2206,-33.926510,151.126480
707,BARDWELL PARK,NSW,2207,-33.932070,151.125594
708,BARDWELL VALLEY,NSW,2207,-33.935083,151.134686
709,BEXLEY,NSW,2207,-33.949135,151.127210
710,BEXLEY NORTH,NSW,2207,-33.938306,151.114186
711,KINGSGROVE,NSW,2208,-33.941974,151.101345
712,BEVERLY HILLS,NSW,2209,-33.952293,151.084782
713,NARWEE,NSW,2209,-33.948609,151.069628
714,LUGARNO,NSW,2210,-33.982956,151.046942
715,PEAKHURST,NSW,2210,-33.959715,151.062187
716,PEAKHURST HEIGHTS,NSW,2210,-33.968127,151.057596
717,RIVERWOOD,NSW,2210,-33.949859,151.052469
718,PADSTOW,NSW,2211,-33.953915,151.038163
719,PADSTOW HEIGHTS,NSW,2211,-33.971073,151.030955
720,REVESBY,NSW,2212,-33.951507,151.017247
721,REVESBY HEIGHTS,NSW,2212,-33.968802,151.015063
722,EAST HILLS,NSW,2213,-33.963359,150.986695
723,PANANIA,NSW,2213,-33.956130,150.998047
724,PICNIC POINT,NSW,2213,-33.979303,151.000056
725,MILPERRA,NSW,2214,-33.937834,150.989263
726,BANKSIA,NSW,2216,-33.945237,151.140161
727,BRIGHTON-LE-SANDS,NSW,2216,-33.960538,151.155362
728,KYEEMAGH,NSW,2216,-33.951452,151.159943
729,ROCKDALE,NSW,2216,-33.952747,151.137624
730,BEVERLEY PARK,NSW,2217,-33.975135,151.131345
731,KOGARAH,NSW,2217,-33.963107,151.133462
732,KOGARAH BAY,NSW,2217,-33.979117,151.123296
733,MONTEREY,NSW,2217,-33.973068,151.150983
734,RAMSGATE,NSW,2217,-33.984683,151.139847
735,RAMSGATE BEACH,NSW,2217,-33.981114,151.148300
736,ALLAWAH,NSW,2218,-33.970018,151.114517
737,CARLTON,NSW,2218,-33.968523,151.124528
738,DOLLS POINT,NSW,2219,-33.993495,151.146801
739,SANDRINGHAM,NSW,2219,-33.998763,151.139252
740,SANS SOUCI,NSW,2219,-33.990614,151.133074
741,HURSTVILLE,NSW,2220,-33.965923,151.101184
742,HURSTVILLE GROVE,NSW,2220,-33.980653,151.091136
743,BLAKEHURST,NSW,2221,-33.988743,151.112314
744,CARSS PARK,NSW,2221,-33.986556,151.119041
745,CONNELLS POINT,NSW,2221,-33.991871,151.089495
746,KYLE BAY,NSW,2221,-33.991238,151.098301
747,SOUTH HURSTVILLE,NSW,2221,-33.977595,151.104909
748,PENSHURST,NSW,2222,-33.963346,151.086744
749,MORTDALE,NSW,2223,-33.972239,151.075391
750,OATLEY,NSW,2223,-33.975544,151.074794
751,KANGAROO POINT,NSW,2224,-33.997972,151.096235
752,SYLVANIA,NSW,2224,-34.008075,151.105104
753,SYLVANIA WATERS,NSW,2224,-34.019802,151.115847
754,OYSTER BAY,NSW,2225,-34.006894,151.081067
755,BONNET BAY,NSW,2226,-34.009518,151.054252
756,COMO,NSW,2226,-34.004186,151.068288
757,JANNALI,NSW,2226,-34.017074,151.065081
758,GYMEA,NSW,2227,-34.033142,151.085421
759,GYMEA BAY,NSW,2227,-34.048156,151.086087
760,MIRANDA,NSW,2228,-34.034014,151.100428
761,YOWIE BAY,NSW,2228,-34.049866,151.104325
762,CARINGBAH,NSW,2229,-34.043160,151.123102
763,CARINGBAH SOUTH,NSW,2229,-34.043160,151.123102
764,DOLANS BAY,NSW,2229,-34.059680,151.126746
765,LILLI PILLI,NSW,2229,-34.069836,151.114032
766,TAREN POINT,NSW,2229,-34.012545,151.125456
767,BUNDEENA,NSW,2230,-34.085064,151.151259
768,BURRANEER,NSW,2230,-34.065063,151.137171
769,CRONULLA,NSW,2230,-34.051972,151.153662
770,MAIANBAR,NSW,2230,-34.081826,151.129788
771,WOOLOOWARE,NSW,2230,-34.048276,151.141431
772,KURNELL,NSW,2231,-34.025576,151.189124
773,AUDLEY,NSW,2232,-34.075295,151.056519
774,GARIE,NSW,2232,-34.170622,151.064722
775,GRAYS POINT,NSW,2232,-34.058840,151.081652
776,KAREELA,NSW,2232,-34.014668,151.082733
777,KIRRAWEE,NSW,2232,-34.033743,151.071196
778,LOFTUS,NSW,2232,-34.048075,151.051176
779,SUTHERLAND,NSW,2232,-34.031432,151.057965
780,WORONORA,NSW,2232,-34.020654,151.047946
781,ENGADINE,NSW,2233,-34.065716,151.012663
782,HEATHCOTE,NSW,2233,-34.079112,151.008619
783,WATERFALL,NSW,2233,-34.135200,150.994957
784,WORONORA HEIGHTS,NSW,2233,-34.034836,151.027656
785,YARRAWARRAH,NSW,2233,-34.058462,151.032790
786,ALFORDS POINT,NSW,2234,-33.993303,151.024751
787,BANGOR,NSW,2234,-34.018876,151.030057
788,BARDEN RIDGE,NSW,2234,-34.032851,151.005396
789,ILLAWONG,NSW,2234,-33.998018,151.042591
790,LUCAS HEIGHTS,NSW,2234,-34.047985,150.988369
791,MENAI,NSW,2234,-34.012564,151.014645
792,BUCKETTY,NSW,2250,-33.111273,151.138861
793,CALGA,NSW,2250,-33.438350,151.236467
794,CENTRAL MANGROVE,NSW,2250,-33.292384,151.234661
795,EAST GOSFORD,NSW,2250,-33.438534,151.354167
796,ERINA,NSW,2250,-33.437893,151.383648
797,GLENWORTH VALLEY,NSW,2250,-33.423807,151.176880
798,GOSFORD,NSW,2250,-33.438534,151.354167
799,GREENGROVE,NSW,2250,-33.382712,151.145126
800,HOLGATE,NSW,2250,-33.409747,151.405406
801,KARIONG,NSW,2250,-33.439733,151.293333
802,KULNURA,NSW,2250,-33.225924,151.222101
803,LISAROW,NSW,2250,-33.380843,151.371283
804,LOWER MANGROVE,NSW,2250,-33.412045,151.150688
805,MANGROVE CREEK,NSW,2250,-33.359231,151.146082
806,MANGROVE MOUNTAIN,NSW,2250,-33.300847,151.191661
807,MATCHAM,NSW,2250,-33.417004,151.420834
808,MOONEY MOONEY CREEK,NSW,2250,-33.439621,151.244578
809,MOUNT ELLIOT,NSW,2250,-33.399915,151.385524
810,MOUNT WHITE,NSW,2250,-33.461404,151.190612
811,NARARA,NSW,2250,-33.395807,151.346114
812,NIAGARA PARK,NSW,2250,-33.381996,151.355782
813,NORTH GOSFORD,NSW,2250,-33.416840,151.348821
814,PEATS RIDGE,NSW,2250,-33.351199,151.229736
815,POINT CLARE,NSW,2250,-33.436772,151.320952
816,POINT FREDERICK,NSW,2250,-33.449407,151.341896
817,SOMERSBY,NSW,2250,-33.360992,151.291053
818,SPRINGFIELD,NSW,2250,-33.430406,151.370764
819,TASCOTT,NSW,2250,-33.450818,151.319442
820,TEN MILE HOLLOW,NSW,2250,-33.324602,151.089946
821,UPPER MANGROVE,NSW,2250,-33.315410,151.126564
822,WENDOREE PARK,NSW,2250,-33.455552,151.155631
823,WEST GOSFORD,NSW,2250,-33.426956,151.316896
824,WYOMING,NSW,2250,-33.404850,151.350776
825,AVOCA BEACH,NSW,2251,-33.464937,151.432387
826,BENSVILLE,NSW,2251,-33.498579,151.381089
827,BOUDDI,NSW,2251,-33.513901,151.399822
828,COPACABANA,NSW,2251,-33.489940,151.430558
829,DAVISTOWN,NSW,2251,-33.485685,151.360521
830,GREEN POINT,NSW,2251,-33.451762,151.360909
831,KINCUMBER,NSW,2251,-33.467738,151.382147
832,KINCUMBER SOUTH,NSW,2251,-33.487271,151.381035
833,MACMASTERS BEACH,NSW,2251,-33.492821,151.416479
834,PICKETTS VALLEY,NSW,2251,-33.456914,151.412831
835,SARATOGA,NSW,2251,-33.475692,151.354149
836,YATTALUNGA,NSW,2251,-33.470568,151.360536
837,BLACKWALL,NSW,2256,-33.503434,151.327632
838,HORSFIELD BAY,NSW,2256,-33.493470,151.299908
839,KOOLEWONG,NSW,2256,-33.466320,151.318160
840,LITTLE WOBBY,NSW,2256,-33.548076,151.252911
841,PATONGA,NSW,2256,-33.546452,151.271190
842,PEARL BEACH,NSW,2256,-33.538915,151.302813
843,PHEGANS BAY,NSW,2256,-33.488590,151.308453
844,WONDABYNE,NSW,2256,-33.491590,151.256944
845,WOY WOY,NSW,2256,-33.485855,151.324775
846,WOY WOY BAY,NSW,2256,-33.484478,151.312108
847,BOOKER BAY,NSW,2257,-33.511566,151.344780
848,BOX HEAD,NSW,2257,-33.537256,151.348310
849,DALEYS POINT,NSW,2257,-33.505690,151.348181
850,EMPIRE BAY,NSW,2257,-33.494186,151.362188
851,ETTALONG BEACH,NSW,2257,-33.513696,151.335289
852,HARDYS BAY,NSW,2257,-33.525157,151.357440
853,KILLCARE,NSW,2257,-33.525978,151.362657
854,KILLCARE HEIGHTS,NSW,2257,-33.522570,151.370994
855,PRETTY BEACH,NSW,2257,-33.525360,151.351281
856,ST HUBERTS ISLAND,NSW,2257,-33.495721,151.344441
857,UMINA BEACH,NSW,2257,-33.528746,151.307503
858,WAGSTAFFE,NSW,2257,-33.523185,151.342598
859,FOUNTAINDALE,NSW,2258,-33.338303,151.392826
860,KANGY ANGY,NSW,2258,-33.322397,151.395063
861,OURIMBAH,NSW,2258,-33.359703,151.369650
862,PALM GROVE,NSW,2258,-33.326275,151.311454
863,PALMDALE,NSW,2258,-33.331864,151.373158
864,ALISON,NSW,2259,-33.265998,151.403858
865,BUSHELLS RIDGE,NSW,2259,-33.210392,151.476534
866,CEDAR BRUSH CREEK,NSW,2259,-33.147255,151.258292
867,CHAIN VALLEY BAY,NSW,2259,-33.174102,151.580195
868,CRANGAN BAY,NSW,2259,-33.175697,151.590424
869,DOORALONG,NSW,2259,-33.189384,151.350215
870,DURREN DURREN,NSW,2259,-33.171431,151.382288
871,FRAZER PARK,NSW,2259,-33.176352,151.608580
872,FREEMANS,NSW,2259,-33.194841,151.586849
873,GWANDALAN,NSW,2259,-33.139561,151.587572
874,HALLORAN,NSW,2259,-33.239446,151.439518
875,HAMLYN TERRACE,NSW,2259,-33.250574,151.469872
876,JILLIBY,NSW,2259,-33.230854,151.391869
877,KANWAL,NSW,2259,-33.263412,151.479653
878,KIAR,NSW,2259,-33.197478,151.436954
879,KINGFISHER SHORES,NSW,2259,,
880,LAKE MUNMORAH,NSW,2259,-33.194148,151.570420
881,LEMON TREE,NSW,2259,-33.146102,151.364803
882,LITTLE JILLIBY,NSW,2259,-33.235928,151.349661
883,MANNERING PARK,NSW,2259,-33.150538,151.537603
884,MARDI,NSW,2259,-33.283420,151.404775
885,MOONEE,NSW,2259,-33.166162,151.612046
886,POINT WOLSTONCROFT,NSW,2259,-33.116773,151.583760
887,RAVENSDALE,NSW,2259,-33.147470,151.288584
888,ROCKY POINT,NSW,2259,-33.294922,151.471707
889,SUMMERLAND POINT,NSW,2259,-33.139085,151.565431
890,TACOMA,NSW,2259,-33.285489,151.453689
891,TACOMA SOUTH,NSW,2259,-33.285489,151.453689
892,TUGGERAH,NSW,2259,-33.307010,151.415901
893,TUGGERAWONG,NSW,2259,-33.280657,151.476312
894,WADALBA,NSW,2259,-33.273033,151.465618
895,WALLARAH,NSW,2259,-33.241851,151.456522
896,WARNERVALE,NSW,2259,-33.242434,151.459786
897,WATANOBBI,NSW,2259,-33.269072,151.431783
898,WOONGARRAH,NSW,2259,-33.246082,151.477239
899,WYBUNG,NSW,2259,-33.181758,151.598407
900,WYEE,NSW,2259,-33.175844,151.484958
901,WYEE POINT,NSW,2259,-33.143718,151.520566
902,WYONG,NSW,2259,-33.283480,151.422404
903,WYONG CREEK,NSW,2259,-33.270222,151.363156
904,WYONGAH,NSW,2259,-33.274859,151.490380
905,YARRAMALONG,NSW,2259,-33.222529,151.277495
906,ERINA HEIGHTS,NSW,2260,-33.426949,151.413211
907,FORRESTERS BEACH,NSW,2260,-33.407108,151.463884
908,NORTH AVOCA,NSW,2260,-33.459007,151.435833
909,TERRIGAL,NSW,2260,-33.448011,151.444461
910,WAMBERAL,NSW,2260,-33.418298,151.446193
911,BATEAU BAY,NSW,2261,-33.381213,151.479104
912,BERKELEY VALE,NSW,2261,-33.341788,151.431630
913,BLUE BAY,NSW,2261,-33.357184,151.500048
914,CHITTAWAY BAY,NSW,2261,-33.327760,151.429428
915,CHITTAWAY POINT,NSW,2261,-33.326616,151.463661
916,GLENNING VALLEY,NSW,2261,-33.353709,151.425996
917,KILLARNEY VALE,NSW,2261,-33.369601,151.459783
918,LONG JETTY,NSW,2261,-33.359163,151.484178
919,MAGENTA,NSW,2261,-33.313335,151.519517
920,SHELLY BEACH,NSW,2261,-33.368675,151.485687
921,THE ENTRANCE,NSW,2261,-33.344648,151.496394
922,THE ENTRANCE NORTH,NSW,2261,-33.326254,151.511249
923,TOOWOON BAY,NSW,2261,-33.358020,151.496592
924,TUMBI UMBI,NSW,2261,-33.362679,151.447302
925,BLUE HAVEN,NSW,2262,-33.207351,151.492751
926,BUDGEWOI,NSW,2262,-33.234349,151.554753
927,BUDGEWOI PENINSULA,NSW,2262,-33.219560,151.584067
928,BUFF POINT,NSW,2262,-33.238196,151.535266
929,COLONGRA,NSW,2262,-33.210058,151.543230
930,DOYALSON,NSW,2262,-33.197168,151.521116
931,DOYALSON NORTH,NSW,2262,-33.185292,151.546219
932,HALEKULANI,NSW,2262,-33.223484,151.550635
933,SAN REMO,NSW,2262,-33.209738,151.516160
934,CANTON BEACH,NSW,2263,-33.271922,151.544045
935,CHARMHAVEN,NSW,2263,-33.229912,151.502912
936,GOROKAN,NSW,2263,-33.257544,151.510399
937,LAKE HAVEN,NSW,2263,-33.240092,151.501928
938,NORAH HEAD,NSW,2263,-33.279786,151.555053
939,NORAVILLE,NSW,2263,-33.265942,151.559914
940,TOUKLEY,NSW,2263,-33.265459,151.540695
941,BALCOLYN,NSW,2264,-33.095642,151.553169
942,BONNELLS BAY,NSW,2264,-33.107405,151.518263
943,BRIGHTWATERS,NSW,2264,-33.114455,151.545925
944,DORA CREEK,NSW,2264,-33.083587,151.501807
945,ERARING,NSW,2264,-33.071249,151.522946
946,MANDALONG,NSW,2264,-33.145241,151.414627
947,MIRRABOOKA,NSW,2264,-33.108634,151.555006
948,MORISSET,NSW,2264,-33.108336,151.487758
949,MORISSET PARK,NSW,2264,-33.121406,151.530773
950,MYUNA BAY,NSW,2264,-33.061626,151.550074
951,SILVERWATER,NSW,2264,-33.101384,151.561990
952,SUNSHINE,NSW,2264,-33.110463,151.560519
953,WINDERMERE PARK,NSW,2264,-33.115951,151.531184
954,YARRAWONGA PARK,NSW,2264,-33.100922,151.544375
955,COORANBONG,NSW,2265,-33.076609,151.453989
956,MARTINSVILLE,NSW,2265,-33.055785,151.406243
957,WANGI WANGI,NSW,2267,-33.069169,151.588552
958,BARNSLEY,NSW,2278,-32.932412,151.590415
959,KILLINGWORTH,NSW,2278,-32.934544,151.560841
960,WAKEFIELD,NSW,2278,-32.956584,151.560504
961,BELMONT,NSW,2280,-33.036057,151.660563
962,BELMONT NORTH,NSW,2280,-33.022228,151.672028
963,BELMONT SOUTH,NSW,2280,-33.053170,151.654854
964,CROUDACE BAY,NSW,2280,-33.004920,151.643488
965,FLORAVILLE,NSW,2280,-33.009036,151.664654
966,JEWELLS,NSW,2280,-33.014125,151.683174
967,MARKS POINT,NSW,2280,-33.055212,151.646098
968,VALENTINE,NSW,2280,-33.008886,151.635155
969,BLACKSMITHS,NSW,2281,-33.077161,151.652305
970,CAMS WHARF,NSW,2281,-33.127824,151.621585
971,CATHERINE HILL BAY,NSW,2281,-33.161795,151.626395
972,CAVES BEACH,NSW,2281,-33.108212,151.640147
973,LITTLE PELICAN,NSW,2281,-33.083828,151.641633
974,MURRAYS BEACH,NSW,2281,,
975,NORDS WHARF,NSW,2281,-33.135175,151.603972
976,PELICAN,NSW,2281,-33.083828,151.641633
977,PINNY BEACH,NSW,2281,-33.132313,151.644656
978,SWANSEA,NSW,2281,-33.089429,151.637046
979,SWANSEA HEADS,NSW,2281,-33.095210,151.657053
980,ELEEBANA,NSW,2282,-32.993626,151.635401
981,LAKELANDS,NSW,2282,-32.961483,151.650876
982,WARNERS BAY,NSW,2282,-32.975418,151.644682
983,ARCADIA VALE,NSW,2283,-33.060343,151.575815
984,AWABA,NSW,2283,-33.007739,151.543407
985,BALMORAL,NSW,2283,-33.047456,151.579865
986,BLACKALLS PARK,NSW,2283,-33.000441,151.584635
